Source,Target,Weight
issueonereform,bpc_bipartisan,1
issuevoter,electionscience,1
issuevoter,usapromise,1
issuevoter,fairvote,1
issuevoter,moneyinpolitics,1
issuevoter,healthydem,1
issuevoter,nicdinstitute,1
issuevoter,takebackorg,1
issuevoter,pbproject,1
issuevoter,hdxacademy,1
issuevoter,voporg,1
issuevoter,allsidesnow,1
ivn,representus,1
ivn,bigtentnation,1
ivn,npvote,1
ivn,unitedntogether,1
ivn,movecafwd,1
ivn,pbproject,1
ivn,moneyinpolitics,1
ivn,uniteamerica,1
ivn,livingroomconvo,1
ivn,campusvote,1
ivn,openprimaryusa,1
ivn,ctzndiscourse,1
ivn,allsidesnow,1
ivn,electionscience,1
ivn,2thetable,1
ivn,takebackorg,1
ivn,listenfirstproj,1
ivn,bpc_bipartisan,1
ivn,publicagenda,1
ivn,fixitshow,1
ivn,nicdinstitute,1
ivn,fairvote,1
jacobzhess,ncdd,1
jacobzhess,livingroomconvo,1
jacobzhess,tomatlee,1
jacobzhess,philneisser,1
jbstephens1,marylouaddor,1
jbstephens1,essentialprtnrs,1
jbstephens1,carolinewlee,1
jbstephens1,cbipractice,1
jbstephens1,mcarcasson,1
jbstephens1,civichall,1
jbstephens1,nedrachandler3,1
jbstephens1,niforums,1
jbstephens1,mccourtneyinst,1
jbstephens1,evdem,1
jbstephens1,nationalcivic,1
jbstephens1,healthydem,1
jbstephens1,ncdd,1
jbstephens1,planspark,1
jbstephens1,naacp,1
jbstephens1,kitchentable_d,1
jbstephens1,nicdinstitute,1
jbstephens1,leadershipnc,1
juneholley,peggyholman,1
juneholley,unitedntogether,1
juneholley,ncdd,1
juneholley,trustedsharing,1
juneholley,citiesofservice,1
juneholley,mccourtneyinst,1
juneholley,maryboone,1
juneholley,identitywoman,1
juneholley,movecafwd,1
juneholley,aspeninstitute,1
juneholley,jerrymichalski,1
juneholley,mayapare,1
juneholley,ctzndiscourse,1
juneholley,convocolab,1
juneholley,manjulynbazzell,1
juneholley,susan4ps,1
jvplive,unitedntogether,1
jvplive,naacp,1
jvplive,codepink,1
jvplive,afsc_org,1
kids4peace,afpeacebuilding,1
kids4peace,ou_dc,1
kids4peace,thecharter,1
kids4peace,unitedntogether,1
kids4peace,hnmcp,1
kids4peace,cl_stl,1
kids4peace,afsc_org,1
kids4peace,aspeninstitute,1
kids4peace,onbeing,1
kids4peace,askbigqs,1
kids4peace,peacealliance,1
kids4peace,seedsofpeace,1
kitchentable_d,livingroomconvo,1
kitchentable_d,publicdialoguec,1
kitchentable_d,evdem,1
kitchentable_d,adpaascu,1
kitchentable_d,planspark,1
kitchentable_d,ncoc,1
kitchentable_d,nationalcivic,1
kitchentable_d,braverangels,1
kitchentable_d,publicagenda,1
kitchentable_d,healthydem,1
kitchentable_d,villagesquareus,1
kitchentable_d,ncdd,1
leadershipnp,listenfirstproj,1
leadershipnp,moneyinpolitics,1
leadershipnp,nealinp,1
leadershipnp,fairvote,1
leadershipnp,braverangels,1
leadershipnp,demworksinc,1
leadershipnp,usapromise,1
leadershipnp,ncoc,1
leadershipnp,ctzndiscourse,1
leadershipnp,commongroundcom,1
leadershipnp,cfinst_org,1
leadershipnp,bigtentnation,1
leadershipnp,livingroomconvo,1
leadershipnp,naacp,1
leadershipnp,issueonereform,1
leadershipnp,electionscience,1
leadershipnp,mactionproject,1
leadershipnp,cspc_dc,1
leadershipnp,villagesquareus,1
leadershipnp,ivn,1
leadershipnp,rsi,1
leadershipnp,bpc_bipartisan,1
leadershipnp,procon_org,1
leadershipnp,aspeninstitute,1
leadershipnp,takebackorg,1
leadershipnp,beyond_conflict,1
leadershipnp,representus,1
leadershipnp,unitedntogether,1
leadershipnp,mccourtneyinst,1
leadershipnp,congressfdn,1
leadershipnp,allsidesnow,1
leadershipnp,indie_voting,1
leadershipnp,uniteamerica,1
lisampz,publicagenda,1
listenfirstproj,kclibrary,1
listenfirstproj,campus_leaders,1
listenfirstproj,bigtentnation,1
listenfirstproj,theraycenter,1
listenfirstproj,talking_eyes,1
listenfirstproj,mactionproject,1
listenfirstproj,sharedstudios,1
listenfirstproj,daysofdialogue,1
listenfirstproj,steamboat_inst,1
listenfirstproj,ucfreelistening,1
listenfirstproj,gennation,1
listenfirstproj,outreachexprts,1
listenfirstproj,onbeing,1
listenfirstproj,healthydem,1
listenfirstproj,thecharter,1
listenfirstproj,evdem,1
listenfirstproj,kaidegner,1
listenfirstproj,asklistenlearn,1
listenfirstproj,thecommon_party,1
listenfirstproj,sllforg,1
listenfirstproj,villagesquarefl,1
listenfirstproj,unitedntogether,1
listenfirstproj,2thetable,1
listenfirstproj,risenowus,1
listenfirstproj,campusvote,1
listenfirstproj,aspeninstitute,1
listenfirstproj,braverangels,1
listenfirstproj,squishtalks,1
listenfirstproj,erasemeanness,1
listenfirstproj,civilgovernment,1
listenfirstproj,experiencecamps,1
listenfirstproj,narrative4,1
listenfirstproj,pns_news,1
listenfirstproj,nhlistens,1
listenfirstproj,leadandengage,1
listenfirstproj,bpc_bipartisan,1
listenfirstproj,icps_gwu,1
listenfirstproj,thisiscivity,1
listenfirstproj,afpeacebuilding,1
listenfirstproj,gpharvard,1
listenfirstproj,tgthrweremember,1
listenfirstproj,procon_org,1
listenfirstproj,truaccess,1
listenfirstproj,publichumility,1
listenfirstproj,activistheology,1
listenfirstproj,polisatduke,1
listenfirstproj,hdxacademy,1
listenfirstproj,publicdialoguec,1
listenfirstproj,momentum_comm,1
listenfirstproj,apa,1
listenfirstproj,representus,1
listenfirstproj,takebackorg,1
listenfirstproj,convocafe,1
listenfirstproj,electionscience,1
listenfirstproj,compassionsamo,1
listenfirstproj,urbanruralact,1
listenfirstproj,ampublicsquare,1
listenfirstproj,apeaceofmymind1,1
listenfirstproj,mcarcasson,1
listenfirstproj,respect_ability,1
listenfirstproj,2civilityorg,1
listenfirstproj,write_the_world,1
listenfirstproj,civichall,1
listenfirstproj,ncoc,1
listenfirstproj,vbplibrary,1
listenfirstproj,fdp_tweets,1
listenfirstproj,some1totellitto,1
listenfirstproj,askbigqs,1
listenfirstproj,kitchentable_d,1
listenfirstproj,beyond_conflict,1
listenfirstproj,civilitycenter,1
listenfirstproj,nicdinstitute,1
listenfirstproj,marnitastable,1
listenfirstproj,essentialprtnrs,1
listenfirstproj,podcastbrunch,1
listenfirstproj,dmcforciviclife,1
listenfirstproj,ncdd,1
listenfirstproj,niforums,1
listenfirstproj,cwfellowship,1
listenfirstproj,civicdesign,1
listenfirstproj,danni816,1
listenfirstproj,echolistening,1
listenfirstproj,ckinstitute,1
listenfirstproj,georgiaforward,1
listenfirstproj,bportcomdev,1
listenfirstproj,commongroundcom,1
listenfirstproj,bealiveinside,1
listenfirstproj,bfcircles,1
listenfirstproj,consensuskc,1
listenfirstproj,purpleamericaus,1
listenfirstproj,bplboston,1
listenfirstproj,thedreamcorps,1
listenfirstproj,aspencitizen,1
listenfirstproj,quorumanalytics,1
listenfirstproj,nationalcivic,1
listenfirstproj,npvote,1
listenfirstproj,icivics,1
listenfirstproj,future500,1
listenfirstproj,harwoodinst,1
listenfirstproj,adpaascu,1
listenfirstproj,davenportinst,1
listenfirstproj,dignityinst,1
listenfirstproj,theautry,1
listenfirstproj,convergencectr,1
listenfirstproj,tischcollege,1
listenfirstproj,alliesincaring,1
listenfirstproj,listenthemovie,1
listenfirstproj,seedsofpeace,1
listenfirstproj,uniteamerica,1
listenfirstproj,hnmcp,1
listenfirstproj,btp76,1
listenfirstproj,teentalkhotline,1
listenfirstproj,ivn,1
listenfirstproj,livingroomconvo,1
listenfirstproj,usapromise,1
listenfirstproj,emergingissues,1
listenfirstproj,villagesquareus,1
listenfirstproj,electedwomen,1
listenfirstproj,intlistening,1
listenfirstproj,publicagenda,1
listenfirstproj,pantsuitpolitic,1
listenfirstproj,welcomingusa,1
listenfirstproj,2loveboldly,1
listenfirstproj,citizenuniv,1
listenfirstproj,fairvote,1
listenfirstproj,3minstoryteller,1
listenfirstproj,theklc,1
listenfirstproj,fixitshow,1
listenfirstproj,leadershipnc,1
listenfirstproj,ctzndiscourse,1
listenfirstproj,mccourtneyinst,1
listenfirstproj,thelisteninginc,1
listenfirstproj,peaceactusa,1
listenfirstproj,nealinp,1
listenfirstproj,indie_voting,1
listenfirstproj,qideas,1
listenfirstproj,prudhommejeff,1
listenfirstproj,nationbuilder,1
listenfirstproj,free_ic,1
listenfirstproj,intentinsights,1
listenfirstproj,peacealliance,1
listenfirstproj,uscpolfuture,1
listenfirstproj,villagesquareca,1
listenfirstproj,recitynetwork,1
listenfirstproj,allsidesnow,1
listenfirstproj,coffeepartyusa,1
livingroomconvo,ncoc,1
livingroomconvo,urbanruralact,1
livingroomconvo,narrative4,1
livingroomconvo,takebackorg,1
livingroomconvo,synaccord,1
livingroomconvo,consensuskc,1
livingroomconvo,2thetable,1
livingroomconvo,npvote,1
livingroomconvo,thisiscivity,1
livingroomconvo,jacobzhess,1
livingroomconvo,thecharter,1
livingroomconvo,kitchentable_d,1
livingroomconvo,mccourtneyinst,1
livingroomconvo,healthydem,1
livingroomconvo,nationbuilder,1
livingroomconvo,citizenuniv,1
livingroomconvo,prudhommejeff,1
livingroomconvo,thinkthoroughly,1
livingroomconvo,ucfreelistening,1
livingroomconvo,procon_org,1
livingroomconvo,icivics,1
livingroomconvo,helloluckycards,1
livingroomconvo,ncdd,1
livingroomconvo,fixitshow,1
livingroomconvo,wedobetterus,1
livingroomconvo,commongroundcom,1
livingroomconvo,essentialprtnrs,1
livingroomconvo,villagesquarefl,1
livingroomconvo,convergencectr,1
livingroomconvo,tri_ash,1
livingroomconvo,listenfirstproj,1
livingroomconvo,allsidesnow,1
livingroomconvo,aspencitizen,1
livingroomconvo,ivn,1
livingroomconvo,civilgovernment,1
livingroomconvo,bigtentnation,1
livingroomconvo,publicdialoguec,1
livingroomconvo,nicdinstitute,1
livingroomconvo,braverangels,1
livingroomconvo,uniteamerica,1
livingroomconvo,bfcircles,1
livingroomconvo,peacealliance,1
livingroomconvo,thecommon_party,1
livingroomconvo,nationalcivic,1
livingroomconvo,3minstoryteller,1
livingroomconvo,gpharvard,1
livingroomconvo,villagesquareus,1
livingroomconvo,ampublicsquare,1
livingroomconvo,mcarcasson,1
livingroomconvo,coffeepartyusa,1
lorilbritt,kaidegner,1
lorilbritt,ncdd,1
lorilbritt,planspark,1
lorilbritt,unitedntogether,1
lorilbritt,healthydem,1
lorilbritt,nicdinstitute,1
lorilbritt,niforums,1
lorilbritt,publicdialoguec,1
lorilbritt,prudhommejeff,1
lorilbritt,adpaascu,1
lorilbritt,evdem,1
lorilbritt,mcarcasson,1
lorilbritt,publicagenda,1
mactionproject,congressfdn,1
mactionproject,unitedntogether,1
mactionproject,bpc_bipartisan,1
mactionproject,issueonereform,1
mactionproject,adpaascu,1
mactionproject,tischcollege,1
mactionproject,publicdialoguec,1
mactionproject,risenowus,1
mactionproject,theklc,1
mactionproject,ncdd,1
mactionproject,movecafwd,1
mactionproject,representus,1
mactionproject,gencitizen,1
mactionproject,moneyinpolitics,1
mactionproject,braverangels,1
mactionproject,campus_leaders,1
mactionproject,listenfirstproj,1
mactionproject,usapromise,1
mactionproject,uniteamerica,1
mactionproject,uchipolitics,1
mactionproject,mccourtneyinst,1
mactionproject,pantsuitpolitic,1
mactionproject,quorumanalytics,1
mactionproject,livingroomconvo,1
mactionproject,nicdinstitute,1
mactionproject,rsi,1
mactionproject,citizenuniv,1
mactionproject,ivn,1
mactionproject,fairvote,1
mactionproject,younginvincible,1
mactionproject,publicagenda,1
mactionproject,convergencectr,1
mactionproject,aspencitizen,1
mactionproject,nationalcivic,1
mactionproject,givingtuesday,1
mada_hosts,aspencitizen,1
mada_hosts,publicdialoguec,1
mada_hosts,talking_eyes,1
mada_hosts,nhlistens,1
mada_hosts,coffeepartyusa,1
mada_hosts,livingroomconvo,1
mada_hosts,onbeing,1
mada_hosts,evdem,1
mada_hosts,ncoc,1
mada_hosts,icivics,1
mada_hosts,thecommon_party,1
mada_hosts,hdxacademy,1
mada_hosts,2thetable,1
mada_hosts,ampublicsquare,1
mada_hosts,healthydem,1
mada_hosts,convergencectr,1
mada_hosts,3minstoryteller,1
mada_hosts,bfcircles,1
mada_hosts,procon_org,1
mada_hosts,thinkthoroughly,1
mada_hosts,aspeninstitute,1
mada_hosts,braverangels,1
mada_hosts,allsidesnow,1
mada_hosts,mactionproject,1
mada_hosts,essentialprtnrs,1
mada_hosts,bigtentnation,1
mada_hosts,nicdinstitute,1
mada_hosts,askbigqs,1
mada_hosts,charlie_mbb,1
mada_hosts,publicagenda,1
mada_hosts,fixitshow,1
mada_hosts,villagesquarefl,1
mada_hosts,ucfreelistening,1
mada_hosts,ncdd,1
mada_hosts,uniteamerica,1
mada_hosts,thisiscivity,1
mada_hosts,bpc_bipartisan,1
mada_hosts,issueonereform,1
mada_hosts,niforums,1
mada_hosts,civilgovernment,1
mada_hosts,listenfirstproj,1
mada_hosts,villagesquareus,1
mada_hosts,thedreamcorps,1
mada_hosts,issuevoter,1
mada_hosts,openprimaryusa,1
mada_hosts,narrative4,1
manjulynbazzell,onbeing,1
manjulynbazzell,juneholley,1
manjulynbazzell,essentialprtnrs,1
manjulynbazzell,citizenuniv,1
manjulynbazzell,kitchentable_d,1
manjulynbazzell,nicdinstitute,1
manjulynbazzell,peacealliance,1
manjulynbazzell,evdem,1
manjulynbazzell,jeffweissglass,1
manjulynbazzell,peggyholman,1
manjulynbazzell,rosalegria,1
manjulynbazzell,ncdd,1
manjulynbazzell,publicagenda,1
manjulynbazzell,tomatlee,1
manjulynbazzell,healthydem,1
manjulynbazzell,nationalcivic,1
manjulynbazzell,convergencectr,1
manjulynbazzell,cspaterson,1
manjulynbazzell,unitedntogether,1
manjulynbazzell,planspark,1
mccourtneyinst,publicagenda,1
mccourtneyinst,nationalcivic,1
mccourtneyinst,congressfdn,1
mccourtneyinst,fairvote,1
mccourtneyinst,ncdd,1
mccourtneyinst,publicdialoguec,1
mccourtneyinst,uscpolfuture,1
mccourtneyinst,civicdesign,1
mccourtneyinst,pantsuitpolitic,1
mccourtneyinst,nicdinstitute,1
mccourtneyinst,citiesofservice,1
mccourtneyinst,andrewgoodmanf,1
mccourtneyinst,unitedntogether,1
mccourtneyinst,bpc_bipartisan,1
mccourtneyinst,petermshane,1
mccourtneyinst,convergencectr,1
mccourtneyinst,braverangels,1
mccourtneyinst,evdem,1
mccourtneyinst,hdxacademy,1
mccourtneyinst,issueonereform,1
mccourtneyinst,mcarcasson,1
mccourtneyinst,mactionproject,1
mccourtneyinst,pbproject,1
mccourtneyinst,commongroundcom,1
mccourtneyinst,campusvote,1
mccourtneyinst,podcastbrunch,1
mccourtneyinst,bigtentnation,1
mccourtneyinst,tischcollege,1
mccourtneyinst,civichall,1
mccourtneyinst,openprimaryusa,1
mccourtneyinst,listenfirstproj,1
mccourtneyinst,inspire2vote,1
mccourtneyinst,villagesquareus,1
mccourtneyinst,healthydem,1
mccourtneyinst,citizenuniv,1
mccourtneyinst,aspencitizen,1
mccourtneyinst,civilgovernment,1
mccourtneyinst,uniteamerica,1
metaculture2,villagesquareus,1
metaculture2,nationalcivic,1
metaculture2,dmcforciviclife,1
metaculture2,pns_news,1
metaculture2,unitedntogether,1
metaculture2,braverangels,1
metaculture2,fixitshow,1
metaculture2,representus,1
metaculture2,commongroundcom,1
metaculture2,hdxacademy,1
metaculture2,bigtentnation,1
metaculture2,peacealliance,1
metaculture2,mcarcasson,1
metaculture2,listenfirstproj,1
metaculture2,daysofdialogue,1
metaculture2,mccourtneyinst,1
metaculture2,nicdinstitute,1
metaculture2,ucfreelistening,1
metaculture2,carolinewlee,1
metaculture2,essentialprtnrs,1
metaculture2,prabha_sankar,1
metaculture2,some1totellitto,1
metaculture2,free_ic,1
metaculture2,ctzndiscourse,1
metaculture2,ncdd,1
metaculture2,harwoodinst,1
metaculture2,aspeninstitute,1
metaculture2,livingroomconvo,1
metaculture2,afpeacebuilding,1
metaculture2,ampublicsquare,1
metaculture2,convergencectr,1
mic_partners,fairvote,1
mic_partners,publicagenda,1
mic_partners,trustedsharing,1
mic_partners,ncdd,1
mic_partners,bigtentnation,1
mic_partners,pbproject,1
mic_partners,aspencitizen,1
mic_partners,hdxacademy,1
mic_partners,asbcouncil,1
mic_partners,peggyholman,1
mic_partners,publicdialoguec,1
mic_partners,nicdinstitute,1
mic_partners,harwoodinst,1
mic_partners,niforums,1
mic_partners,essentialprtnrs,1
mic_partners,representus,1
mic_partners,ctzndiscourse,1
mic_partners,evdem,1
mic_partners,convocafe,1
mic_partners,usapromise,1
mic_partners,citizenuniv,1
mixyourcompany,listenfirstproj,1
mixyourcompany,livingroomconvo,1
mixyourcompany,coffeepartyusa,1
mixyourcompany,some1totellitto,1
moneyinpolitics,quorumanalytics,1
moneyinpolitics,cfinst_org,1
moneyinpolitics,issueonereform,1
moneyinpolitics,representus,1
moneyinpolitics,bpc_bipartisan,1
moneyinpolitics,usapromise,1
moneyinpolitics,ivn,1
moneyinpolitics,takebackorg,1
moneyinpolitics,movecafwd,1
moneyinpolitics,pns_news,1
moneyinpolitics,givingtuesday,1
moneyinpolitics,fairvote,1
moneyinpolitics,unitedntogether,1
moneyinpolitics,publicagenda,1
moreincommon_,ncdd,1
moreincommon_,mactionproject,1
moreincommon_,beyond_conflict,1
moreincommon_,braverangels,1
moreincommon_,livingroomconvo,1
moreincommon_,welcomingusa,1
moreincommon_,publicagenda,1
moreincommon_,aspeninstitute,1
moreincommonpod,unitedntogether,1
moreincommonpod,commongroundcom,1
moreincommonpod,bntlyd,1
moreincommonpod,ncdd,1
moreincommonpod,braverangels,1
moreincommonpod,livingroomconvo,1
moreincommonpod,listenfirstproj,1
moreincommonpod,echolistening,1
moreincommonpod,ucfreelistening,1
moreincommonpod,naacp,1
moreincommonpod,nicdinstitute,1
movecafwd,kidsforpeace,1
movecafwd,juneholley,1
movecafwd,pns_news,1
movecafwd,unitedntogether,1
movecafwd,ivn,1
movecafwd,npvote,1
movecafwd,georgiaforward,1
movecafwd,civichall,1
movecafwd,evdem,1
movecafwd,instlocgov,1
movecafwd,pbproject,1
movecafwd,davenportinst,1
movecafwd,uscpolfuture,1
movecafwd,planspark,1
movecafwd,nationbuilder,1
movecafwd,ncoc,1
muslimarc,jvplive,1
muslimarc,unitedntogether,1
muslimarc,codepink,1
muslimarc,aspeninstitute,1
muslimarc,afsc_org,1
muslimarc,naacp,1
mwhuggins,adpaascu,1
mwhuggins,gpharvard,1
mwhuggins,davenportinst,1
mwhuggins,nationalcivic,1
mwhuggins,publicdialoguec,1
mwhuggins,ncdd,1
mwhuggins,essentialprtnrs,1
mwhuggins,nicdinstitute,1
mwhuggins,mcarcasson,1
mwhuggins,ncoc,1
mwhuggins,campusvote,1
mwhuggins,evdem,1
mwhuggins,annercarroll,1
mwhuggins,publicagenda,1
mwhuggins,niforums,1
mwhuggins,planspark,1
nationalcivic,theckgroup,1
nationalcivic,campusvote,1
nationalcivic,adpaascu,1
nationalcivic,leadandengage,1
nationalcivic,evdem,1
nationalcivic,podcastbrunch,1
nationalcivic,ampublicsquare,1
nationalcivic,civilgovernment,1
nationalcivic,2loveboldly,1
nationalcivic,livingroomconvo,1
nationalcivic,johngodec,1
nationalcivic,opengovmetrics,1
nationalcivic,asbcouncil,1
nationalcivic,younginvincible,1
nationalcivic,consensuskc,1
nationalcivic,gennation,1
nationalcivic,publicagenda,1
nationalcivic,welcomingusa,1
nationalcivic,pbproject,1
nationalcivic,marriageresctr,1
nationalcivic,cwfellowship,1
nationalcivic,indie_voting,1
nationalcivic,2thetable,1
nationalcivic,studentpirgs,1
nationalcivic,inspire2vote,1
nationalcivic,allsidesnow,1
nationalcivic,apeaceofmymind1,1
nationalcivic,unitedntogether,1
nationalcivic,fairvote,1
nationalcivic,issuevoter,1
nationalcivic,essentialprtnrs,1
nationalcivic,bplboston,1
nationalcivic,nhlistens,1
nationalcivic,leadershipnc,1
nationalcivic,fdp_tweets,1
nationalcivic,free_ic,1
nationalcivic,instlocgov,1
nationalcivic,polisatduke,1
nationalcivic,sllforg,1
nationalcivic,emergingissues,1
nationalcivic,future500,1
nationalcivic,electionscience,1
nationalcivic,commongood,1
nationalcivic,danni816,1
nationalcivic,listenthemovie,1
nationalcivic,npvote,1
nationalcivic,helpgoodagency,1
nationalcivic,harwoodinst,1
nationalcivic,carolinewlee,1
nationalcivic,bportcomdev,1
nationalcivic,purpleamericaus,1
nationalcivic,nicdinstitute,1
nationalcivic,gpharvard,1
nationalcivic,publicdialoguec,1
nationalcivic,davenportinst,1
nationalcivic,thisiscivity,1
nationalcivic,ctzndiscourse,1
nationalcivic,talking_eyes,1
nationalcivic,coffeepartyusa,1
nationalcivic,theraycenter,1
